Station,District,Tehsil,Block,Latitude,Longitude,n_2026_months,n_2026_records,first_2026,last_record,full26
Shahjahanpur Bhawal Kheda Chak Bhitara,SHAHJAHANPUR,-,-,27.845415,79.999868,9,891,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Shahjahanpur Bhawal Kheda Chaudhera,SHAHJAHANPUR,-,-,27.818291,79.924457,8,603,2026-01-01 12:00:00,2026-09-05 18:00:00,True
Shahjahanpur Bhawal Kheda Ladhauli,SHAHJAHANPUR,-,-,27.941568,79.95473,9,898,2026-01-01 00:00:00,2026-09-05 00:00:00,True
Shahjahanpur Bhawal Kheda Shahbaj Pur,SHAHJAHANPUR,-,-,27.813481,79.906993,8,589,2026-01-01 12:00:00,2026-09-04 00:00:00,True
Shahjahanpur Bhawal Kheda Sutnera,SHAHJAHANPUR,-,-,27.90977,80.03193,9,818,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Shahjahanpur Dadraul Banthara,SHAHJAHANPUR,-,-,27.91887,79.819144,9,835,2026-01-01 06:00:00,2026-09-05 18:00:00,True
Shahjahanpur Dadraul Saraura (East),SHAHJAHANPUR,-,-,27.799064,79.899495,8,581,2026-01-01 00:00:00,2026-09-04 00:00:00,True
Shahjahanpur Puvayan  Badagaon Pratham,SHAHJAHANPUR,-,-,28.05027,80.07123,9,834,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Shahjahanpur Puvayan Bhilawan,SHAHJAHANPUR,-,-,28.100451,80.097023,9,814,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Shahjahanpur Puvayan Mahua Pathak,SHAHJAHANPUR,-,-,28.025949,80.039412,9,725,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Shahjahanpur Puvayan Nahil,SHAHJAHANPUR,-,-,28.12588,80.04257,9,835,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Shahjahanpur Sidhauli Korokuiyan,SHAHJAHANPUR,-,-,28.017453,80.028498,9,825,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Shahjahanpur Sidhauli Mahanand Pur,SHAHJAHANPUR,-,-,28.007942,80.013319,8,789,2026-01-01 00:00:00,2026-08-23 18:00:00,True
Shahjahanpur Sidhauli Sidhauli,SHAHJAHANPUR,-,-,27.965402,79.967845,9,851,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Shitalpur_1,CHITRAKOOT,-,-,25.182206,81.021946,8,673,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Shivgarh (UP-035),PRATAPGARH,PRATAPGARH,-,25.811524,82.089433,5,566,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Sijnaura,HAMIRPUR,-,-,25.65102027,80.14844743,6,298,2026-02-01 00:00:00,2026-09-03 12:00:00,False
Sijwahi,HAMIRPUR,-,-,25.59969,80.19027,7,538,2026-02-01 00:00:00,2026-09-05 18:00:00,False
Sikhula Pz._1,BANDA,-,-,25.827644,80.312119,8,671,2026-01-01 18:00:00,2026-09-05 18:00:00,True
Sikraun,CHITRAKOOT,Chitrakoot,-,25.302449,81.317216,7,797,2026-01-01 00:00:00,2026-07-23 12:00:00,False
Silauli,HAMIRPUR,-,-,25.708027,80.056112,6,319,2026-01-01 00:00:00,2026-07-27 10:19:00,False
Singhara Pr. Vid.,AZAMGARH,MOHAMMADPUR,MOHAMMADPUR,25.92111111,82.98083333,9,819,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Sirathu (UP-032),KAUSHAMBI,Kaushambi,-,25.645556,81.319723,5,563,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Sirsa Kalar (UP-118),JALAUN,JALAUN,-,26.287489,79.42595,2,151,2026-01-01 00:00:00,2026-02-07 12:00:00,False
Sitapur Mafi,CHITRAKOOT,-,-,25.189291,80.869885,8,667,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Sonbhadra Babhani Bhawar,MIRZAPUR,-,-,25.149966,82.509871,8,915,2026-01-01 00:00:00,2026-08-23 18:00:00,True
Sonbhadra Chopan Khairatiya,SONBHADRA,-,-,24.486905,82.988388,9,867,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Sonbhadra Duddhi Mahuli,SONBHADRA,-,-,24.235831,83.303241,9,865,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Sonbhadra Myorpur Agartola,SONBHADRA,-,-,24.098713,83.094693,9,855,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Sonbhadra Rabarts Gaurdeeha,MIRZAPUR,-,-,24.682354,83.046064,6,266,2026-01-01 00:00:00,2026-07-28 12:00:00,False
Sports Stadium Campus Dallpur Road-Nawabganj-Medium,BAREILLY,-,-,28.550293,79.593566,5,555,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Sports Stadium Campus Dallpur Road-Nawabganj-Shallow,BAREILLY,-,-,28.550293,79.593566,5,478,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Srikantpur Pr. Vid.,AZAMGARH,LALGANJ,LALGANJ,25.76527778,82.93416667,9,815,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Sudeenpur,CHITRAKOOT,-,-,25.21795987,80.7099962,6,472,2026-01-01 00:00:00,2026-07-26 00:00:00,False
"Sujan Singh Inter College, Medium",MEERUT,-,-,28.988216,77.758012,5,561,2026-01-01 00:00:00,2026-05-30 00:00:00,False
"Sujan Singh Inter College, Shallow",MEERUT,-,-,28.988216,77.758012,3,319,2026-01-01 00:00:00,2026-03-26 00:00:00,False
Sujanpura Badhyapar,GORAKHPUR,Gorakhpur,-,26.55,83.216111,9,844,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Sukwan,JHANSI,-,-,25.21438,78.53791,8,650,2026-01-01 06:00:00,2026-09-05 18:00:00,True
Sumariya Charandasi,CHITRAKOOT,-,-,25.19699863,81.00657845,6,496,2026-02-01 00:00:00,2026-09-05 18:00:00,False
Sunvilian School Teela Shahbazpur,GHAZIABAD,-,-,28.725343,77.322112,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Supa_1,MAHOBA,-,-,25.321979,79.745872,6,500,2026-02-01 00:00:00,2026-09-05 18:00:00,False
"Swarg Dham, Hardua",JHANSI,-,-,25.711111,79.09725,9,896,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Takhtupur,CHITRAKOOT,-,-,25.198,81.032,6,421,2026-01-01 00:00:00,2026-07-18 06:00:00,False
Tara (Bajarangi Dera),BANDA,-,-,25.7511,80.51294,7,548,2026-02-01 00:00:00,2026-09-05 18:00:00,False
Tarkhari,BANDA,-,-,25.26356661,80.44980308,6,515,2026-01-01 06:00:00,2026-07-25 12:00:00,False
Tehsil Premises-Chail-Medium,KAUSHAMBI,-,-,25.447347,81.610337,5,553,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Tehsil Premises-Chail-Shallow,KAUSHAMBI,-,-,25.447347,81.610337,3,237,2026-01-01 00:00:00,2026-03-08 00:00:00,False
Telipahari_1,MAHOBA,-,-,25.311431,79.381222,3,261,2026-02-01 00:00:00,2026-04-19 00:00:00,False
Terha_1,HAMIRPUR,-,-,25.830618,80.240971,8,677,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Teta_1,LALITPUR,-,-,24.90651,78.48834,7,399,2026-01-25 18:00:00,2026-09-05 18:00:00,False
"Thana Prisar, Lalganj",MIRZAPUR,-,-,25.0189937,82.3612535,9,826,2026-01-01 18:00:00,2026-09-05 12:00:00,True
Thana/ Tapariyan,LALITPUR,-,-,25.09685,78.39596,7,633,2026-01-01 00:00:00,2026-09-05 18:00:00,False
Tihar Block office (UP-119),JALAUN,JALAUN,-,26.373565,79.221669,5,578,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Titar Khalispur (UP-114),JALAUN,JALAUN,-,26.076009,79.190383,5,585,2026-01-01 00:00:00,2026-05-30 06:00:00,False
UPS Sheo Rampur,CHITRAKOOT,-,-,25.216905,80.837638,7,784,2026-01-01 00:00:00,2026-07-23 12:00:00,False
Uccha Prathmik Vidhyalaya,MEERUT,-,-,28.980105,77.810863,7,1130,2026-01-01 00:50:00,2026-07-23 12:50:00,False
Uccha Prathmik Vidhyalaya Composite V0 Sardhana dehat,MEERUT,-,-,29.149324,77.615072,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Uccha Prathmik Vidhyalaya Deaval,CHITRAKOOT,-,-,25.387362,80.943182,8,780,2026-01-02 00:00:00,2026-08-04 18:00:00,True
Uccha Prathmik Vidhyalaya Devaratha,BANDA,-,-,25.542005,80.607435,9,892,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Uccha Prathmik Vidhyalaya Odera,HAMIRPUR,-,-,25.561162,79.560182,9,843,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Uccha Prathmik Vidhyalaya Saipura,JHANSI,-,-,25.420513,79.303347,0,0,,2025-01-30 18:00:00,False
Uccha Prathmik Vidhyalaya Uldan,JHANSI,-,-,25.391496,79.01559,9,900,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Uccha Prathmik Vidhyalaya, Chero",DEORIA,-,-,26.3037,83.859915,9,904,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Uccha Prathmik Vidhyalaya, Gangapur",FATEHPUR,-,-,25.980371,80.338543,9,908,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Uccha Prathmik Vidhyalaya, Hamedabad Mill",BAGHPAT,-,-,28.944542,77.245365,7,778,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Uccha Prathmik Vidhyalaya, Hasanpur Kadim",MEERUT,-,-,28.938962,77.786322,8,794,2026-01-01 04:17:00,2026-09-04 10:17:00,True
"Uccha Prathmik Vidhyalaya, Kachnav",JHANSI,-,-,25.265336,78.980964,0,0,,2025-08-16 18:00:00,False
"Uccha Prathmik Vidhyalaya, Kapsarh",MEERUT,-,-,29.197728,77.680634,9,920,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Uccha Prathmik Vidhyalaya, Lohra (Pampawan)",SONBHADRA,-,-,24.883932,83.042117,9,928,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Uccha Prathmik Vidhyalaya, Narayetch",HAMIRPUR,-,-,25.662741,80.084162,7,777,2026-01-01 00:00:00,2026-07-23 00:00:00,False
"Uccha Prathmik Vidhyalaya, Paharpura",JHANSI,-,-,25.8434281,78.94162471,0,0,,2025-08-14 18:00:00,False
"Uccha Prathmik Vidhyalaya, Pathouli",MEERUT,-,-,29.084634,77.555724,9,896,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Uccha Prathmik Vidhyalaya, Rajpura",MEERUT,-,-,29.011901,77.768949,7,794,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Uccha Prathmik Vidhyalaya, Semra Bhav Nagar",LALITPUR,-,-,24.797724,78.599031,9,884,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Uccha Prathmik Vidhyalaya, Simra",JHANSI,-,-,25.543998,78.444637,9,836,2026-01-02 00:00:00,2026-09-03 18:00:00,True
"Uccha Prathmik Vidhyalaya, Siswa",DEORIA,-,-,26.497163,83.908073,9,793,2026-01-19 06:00:00,2026-09-05 18:00:00,False
"Uccha Prathmik Vidhyalaya, Sonpur",MIRZAPUR,-,-,25.04768,82.993337,9,736,2026-01-13 18:00:00,2026-09-05 18:00:00,True
"Uccha Prathmik Vidhyalaya, Tulsi",MIRZAPUR,-,-,25.036993,82.419747,4,171,2026-03-11 18:00:00,2026-06-08 12:00:00,False
"Uchha Prathmik Vidhyala, Tadi Mustkil",CHITRAKOOT,-,-,25.327113,81.379815,9,804,2026-01-01 00:00:00,2026-09-05 06:00:00,True
"Uchha Prathmik Vidhyalaya, Amarpur",JHANSI,-,-,25.381972,78.397731,5,546,2026-01-01 00:00:00,2026-05-27 06:00:00,False
"Uchha Prathmik Vidhyalaya, Budhana Bagar",MUZAFFARNAGAR,-,-,29.305398,77.479396,7,787,2026-01-01 00:56:00,2026-07-23 12:56:00,False
"Uchha Prathmik Vidhyalaya, Jamauri Danda",HAMIRPUR,-,-,25.914837,79.616833,7,772,2026-01-01 00:44:00,2026-07-23 12:44:00,False
"Uchha Prathmik Vidhyalaya, Khairada",BANDA,-,-,25.463997,80.205807,7,792,2026-01-01 03:39:00,2026-07-23 09:39:00,False
"Uchha Prathmik Vidhyalaya, Khanpur",BANDA,-,-,25.274635,80.384733,7,798,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Uchha Prathmik Vidhyalaya, Khutaha",CHITRAKOOT,Chitrakoot,-,25.208626,80.853927,7,797,2026-01-01 02:57:00,2026-07-23 14:57:00,False
"Uchha Prathmik Vidhyalaya, Pilana",BAGHPAT,-,-,28.942044,77.369782,7,798,2026-01-01 00:00:00,2026-07-23 06:00:00,False
"Uchha Prathmik Vidhyalaya, Rampur",BANDA,JASPURA,JASPURA,25.84472222,80.37416667,7,792,2026-01-01 04:11:00,2026-07-23 10:11:00,False
"Uchha Prathmik Vidhyalaya, Vidhokar Purai",HAMIRPUR,-,-,25.784848,80.079725,7,781,2026-01-01 00:00:00,2026-07-23 12:00:00,False
Uchha Prathmik Vidhyalaya_1,MEERUT,-,-,28.862633,77.8568,7,812,2026-01-01 00:00:00,2026-07-23 12:00:00,False
Ujhani (UP-074),BUDAUN,Budaun,-,28.01583333,79.08333333,5,569,2026-01-01 06:00:00,2026-05-30 06:00:00,False
"Up Rajya Hindi Sansthan Campus, Medium",VARANASI,-,-,25.35611111,82.97166667,5,269,2026-01-01 18:00:00,2026-05-29 18:00:00,False
"Up Rajya Hindi Sansthan Campus, Shallow",VARANASI,-,-,25.35611111,82.97166667,1,19,2026-01-01 18:00:00,2026-01-19 14:40:00,False
Upper Primary Kasampur,MUZAFFARNAGAR,-,-,29.550843,77.804216,9,924,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Upper Primary Kheri Sundiyan,MUZAFFARNAGAR,-,-,29.425538,77.482191,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Upper Primary School Basawanpur,BUDAUN,-,-,28.028995,78.939434,6,506,2026-04-08 00:00:00,2026-09-05 18:00:00,False
Upper Primary School Bhuwapur,MUZAFFARNAGAR,-,-,29.447794,77.970028,2,56,2026-01-01 00:00:00,2026-08-15 18:00:00,False
Upper Primary School Doharia,BAREILLY,-,-,28.369896,79.476845,6,454,2026-01-01 00:00:00,2026-09-05 18:00:00,False
"Upper Primary School Eng Medium, Hariyabans",SAHARANPUR,Saharanpur,-,29.958322,77.67493,9,837,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Upper Primary School Lehra,ETAH,-,-,27.555176,78.460752,9,889,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Upper Primary School Pohalli,MEERUT,-,-,29.073078,77.642706,9,888,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Upper Primary School Rampuriya,BAREILLY,-,-,28.137911,79.529607,7,544,2026-01-01 00:00:00,2026-07-11 18:00:00,False
Upper Primary School Rijaula,BUDAUN,-,-,27.829764,79.271286,9,909,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Upper Primary School Sarahan Bujurg,FATEHPUR,-,-,25.994991,80.300108,9,920,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Upper Primary School Simauni,BANDA,-,-,25.598864,80.600947,7,752,2026-01-01 00:00:00,2026-07-29 18:00:00,False
Upper Primary School Udaybhanpur,BAREILLY,-,-,28.362897,79.147974,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Upper Primary School Urouliya,BUDAUN,-,-,27.886435,79.208052,9,910,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Upper Primary School, Jed",BAREILLY,-,-,28.249794,79.524933,4,335,2026-05-15 14:00:00,2026-08-17 18:00:00,False
"Upper Primary School, Khadui",SONBHADRA,-,-,24.677459,83.2618895,9,785,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Upper Primary School, Kiyara",BAREILLY,-,-,28.256539,79.419254,5,401,2026-05-15 12:00:00,2026-09-05 18:00:00,False
"Upper Primary School, Pura Mahadev",BAGHPAT,-,-,28.998112,77.450604,7,788,2026-01-01 00:00:00,2026-07-23 12:00:00,False
Usraina (UP-025),FATEHPUR,Fatehpur,-,25.893598,81.12565,5,514,2026-01-01 00:00:00,2026-05-15 00:00:00,False
Varansi Badagaon Badagaon Pratham,VARANASI,-,-,25.292609,82.79784,7,209,2026-01-01 06:00:00,2026-09-05 18:00:00,False
Varansi Badagaon Gajapur,VARANASI,-,-,25.393313,82.753267,9,401,2026-01-09 06:00:00,2026-09-05 18:00:00,True
Varansi Chirai Gaon  Gathiya Jairampur,VARANASI,-,-,25.446852,83.098802,9,532,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Varansi Chirai Gaon Chhahi,VARANASI,-,-,25.408162,83.038612,8,535,2026-01-01 00:00:00,2026-08-21 18:00:00,True
Varansi Cholapur Chaubepur,VARANASI,-,-,25.446828,83.098698,9,849,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Varansi Cholapur Degarupur,VARANASI,-,-,25.448312,83.027032,7,290,2026-03-11 16:17:00,2026-09-05 18:00:00,False
Varansi Cholapur Munari,VARANASI,-,-,25.449407,83.048723,9,580,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Varansi Harahua Bhaithauli,VARANASI,-,-,25.460597,82.970217,9,840,2026-01-01 00:00:00,2026-09-04 00:00:00,True
Varansi Harahua Gurwat,VARANASI,-,-,25.457824,82.980965,9,593,2026-01-14 18:00:00,2026-09-03 06:00:00,True
Varansi Harahua Kakalpur,VARANASI,-,-,25.316392,82.832559,8,655,2026-01-10 18:00:00,2026-08-24 00:00:00,True
Varansi Harahua Shivrampur,VARANASI,-,-,25.426629,83.073133,9,218,2026-01-01 18:00:00,2026-09-05 18:00:00,True
Varansi Harahua Sulemapur,VARANASI,-,-,25.451127,83.001113,9,829,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Varansi Pindara Bavatpur Ada Karmi,VARANASI,-,-,25.448866,82.870016,6,374,2026-04-30 00:00:00,2026-09-05 18:00:00,False
Varansi Pindara Gajendra,VARANASI,-,-,25.47852,82.896599,9,470,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Varansi Pindara Molanapur,VARANASI,-,-,25.471412,83.132893,8,204,2026-01-01 18:00:00,2026-08-27 18:00:00,True
Veterinary Hospital Shahjahanpur,MEERUT,-,-,28.855092,77.964625,9,904,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Vighana (UP-066),HAMIRPUR,HAMIRPUR,-,25.661235,80.012699,2,105,2026-01-01 00:00:00,2026-02-03 06:00:00,False
Vikas Khand Bhmai,CHITRAKOOT,-,-,25.17578,80.863944,7,784,2026-01-01 04:07:00,2026-07-23 10:07:00,False
"Vikash Khand Parisar, Itwa",SIDDHARTHNAGAR,-,-,27.3219006,82.6936559,9,801,2026-01-01 00:00:00,2026-09-05 12:00:00,True
kadar Chowk (UP-073),BUDAUN,Budaun,-,27.87083333,79.08083333,5,564,2026-01-01 00:00:00,2026-05-30 06:00:00,False
mangaonwa,CHITRAKOOT,-,-,25.002555,80.875093,3,261,2026-02-01 00:00:00,2026-04-19 00:00:00,False
primary school Chaura khurd,SAHARANPUR,-,-,29.95975,77.728576,9,909,2026-01-01 00:00:00,2026-09-05 18:00:00,True
primary school Dhanju,MEERUT,-,-,29.080993,77.733945,0,0,,2025-09-06 18:00:00,False
primary school Gangdaspur,MUZAFFARNAGAR,-,-,29.388545,77.978073,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
primary school Kanjauli,SAHARANPUR,-,-,29.771805,77.432367,0,0,,2025-02-07 18:00:00,False
primary school jalalpura,SAHARANPUR,-,-,29.936939,77.393186,9,898,2026-01-01 00:00:00,2026-09-05 18:00:00,True
primary school kapasi,SAHARANPUR,-,-,29.913094,77.618469,9,908,2026-01-01 00:00:00,2026-09-05 18:00:00,True
